source,author,content,language,polarity,sentiment,keyword_sentiment,keyword_score,categories,cluster
google,Alex W,"The current energy system is fundamentally flawed and lacks logical consistency. While it would have been more intuitive if the user gained energy upon answering a question correctly, the current implementation forces users to abandon lessons prematurely due to depleted energy bars. This design choice appears to be intentional, as it hinders the learning experience of free users. To add more on this, false messages are send saying I've full 25 energy again, while in the app it's still at 7.",en,0.09749999999999998,neutral,neutral,0,"['lessons_content', 'user_experience']",3
google,Hessel Van der noord,leuk om te oefenen,no,0.0,neutral,positive,1,['user_experience'],1
google,Jackie X,Since the war started in Ukraine I've been studying Ukrainian. I have finished that course in one year. And afterwards have been practising what I already know. Lately I see other people getting a level mark on the language. Why don't I? And why does it stay at this very basic level?,en,-0.14166666666666666,negative,neutral,0,['general'],3
google,farank faranki,verygood,af,0.0,neutral,neutral,0,['general'],4
google,yusuf ziya,leuk om te leren,no,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",1
google,Marlies Botermans,Het nieuwe systeem dwingt je tot een abonnement. De app is echter niet goed genoeg om 100 euro aan te besteden. Ik stop en verwijder de app.,nl,0.0,neutral,neutral,0,"['pricing', 'learning_effectiveness', 'user_experience']",2
google,Sheila Sumbu,ik vindt het leuk dat duo mij Spaans leert😊,nl,0.0,neutral,positive,1,"['language_availability', 'user_experience', 'gamification']",1
google,Jasper Biesemans,"Op zich is het een app waar je een basis mee kan leren, maar er is wel een grote maar. Ik vind het niet nodig dat een app mij forceert om dingen te doen en om ranglijsten te gaan halen. Het neemt het leuke van de app weg. Bij het leren van een taal moet je je tijd kunnen nemen en niet op tijd, volgens wedstrijden en dergelijke gaan werken. Maak een apart onderdeel dat je competities en toetsen kunt afleggen. Fouten qua vertaling zijn ook schandalig vaak aanwezig en dit voor een TAAL app 🫩.",nl,0.0,neutral,neutral,0,"['language_availability', 'learning_effectiveness', 'user_experience']",2
google,b Xqv,Super manier om een taal te leren,nl,0.3333333333333333,positive,positive,1,"['language_availability', 'learning_effectiveness']",4
google,Chermain Salon,te veel onnodige advertenties maar derest is perfect,nl,1.0,positive,positive,1,['general'],4
google,Nico S.,Deze app maakt een goede sprong naar een interactieve zelfstudie omgeving... zou dit aan iedereen aanraden die met verveling te kampen heeft... enige opmerking die ik geef is dat ook kleinere kinderen met deze app proberen te leren. Jonge kinderen hebben een minder stabiel zelfbeeld. Ze zijn constant bezig met de indrukken vanuit de omgeving betekenis te geven. voor die reden zou het beter zijn dat visuele uitdrukkingen die de app geeft bij afwezigheid van de student leeftijdsadequaat zijn.,nl,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",2
google,Elise Boode,"sinds de energie update is het leuk leren vrij snel naar bendenen gegaan, waar je eerst werd geprezen om je fouten moet je nu dokken voor energie verlies, ook als je een vraag goed hebt gaat je energie eraan. dit is zo jammer. wat ik niet snap is de energie bijtelling als je aantal vragen goed hebt, ene keer krijg je 5 energie en dan weer 1 punt erbij wat eigenlijk niks oplevert omdat je je punt al gelijk inlevert voor de volgende vraag. heel erg jammer dit van duo.",nl,0.0,neutral,neutral,0,"['battery_issues', 'learning_effectiveness', 'lessons_content', 'user_experience', 'gamification']",4
google,sander,jammer dat sinds de invoering van energie in plaats van hartjes je nog maar 2 oefeningen kan doen. ook als je weinig fouten maakt. Los daarvan blijven de oefeningen leuk. maar beperkt sinds kort,nl,0.0,neutral,positive,1,"['battery_issues', 'lessons_content', 'user_experience']",4
google,Gina Gruntje.,"Heel leerzaam. Alleen jammer, dat je meteen je prestatie verliest als je 1 dag niet speelt. Ook is de app soms ingewikkeld voor kinderen.",nl,0.0,neutral,negative,-2,"['learning_effectiveness', 'user_experience']",2
google,Marga Baselmans,"duidelijk, leerzaam, werkt prettig, oefent met het verstaan, lezen, schrijven en spreken van een taal. TOP!",nl,0.625,positive,neutral,0,"['language_availability', 'learning_effectiveness']",1
google,Jacco Blank,"leuke manier om een taal te leren, wel een beetje gek kwa worden in het begin maakt het extra leuk",nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience']",1
google,Gea Nijenhuis,Ik heb nu een proefabonnement en was van plan om door te gaan met een jaarabonnement. Maar dat ga ik toch niet doen. Heb het jaarabonnement al opgezegd. In één van de lessen staat een fout in de zin. Vervelend maar kan gebeuren. Maar probeer dan maar eens hulp te krijgen. Via email krijg je een chatbot. Die mij uiteindelijk niet echt kan helpen. Heb het probleem al 3x doorgegeven via de app. 'Bedankt voor de feedback' en daar blijft het dan bij. Vind het echt jammer want heb al veel geleerd.,nl,0.0,neutral,negative,-2,"['pricing', 'learning_effectiveness', 'lessons_content', 'user_experience']",0
google,Jos,"This energy system is terrible. Really discouraging to keep learning. Youre being punished for doing well.... plus when youre almost done finishing a course, and didnt make a mistake, youre out of energy and cant finish it. what a shame.....",en,-0.4,negative,neutral,0,['general'],3
google,Eric Kuenen,leuk om te doen,af,0.0,neutral,positive,1,['user_experience'],1
google,Ben L,"Supergoede personages, geen scheldwoorden, en je kunt er goed talen van leren",nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness']",4
google,Frits Peeters,op een leuke speelse manier een nieuwe taal leren.,nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience']",4
google,Daniel B,Echt wel leuk om zo talen te leren in je vrije tijd 😆,nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience']",1
google,Bintou diakite,leuk en ik kan nu leren hoe ik piano 🎹 speelt,af,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",0
google,Pientje Meijer,"apart from the.. ai stuff, i do enjoy this app.",en,0.4,positive,neutral,0,['user_experience'],3
google,Maaike Hermens,"toffe app. zo zit ik toch elke dag wel aan een lesje Frans. Mijn 3 sterren is omdat ik soms fouten maak die ik dan wel snap. Maar soms maak ik fouten, en krijg je niet de uitleg waarom, bv le vieux chapeau ipv la chapeau vieux. Of bv dat bij landen en en au te maken hebben met mannelijk en vrouwelijke landen namen.",nl,0.0,neutral,negative,-1,"['language_availability', 'lessons_content', 'user_experience']",0
google,Cindy Bastianen,top,en,0.5,positive,neutral,0,['general'],4
google,Newton Van Schoor,zo leer zaam dit moet je hebben dit heeft geen nadelen,nl,0.0,neutral,negative,-1,['general'],4
google,Romy Schasfoort,als ik een reeks van 7 dagen aan klik en ik ben klaar dan zecht tie dat ik nog 7 dagen moet,nl,0.0,neutral,neutral,0,['general'],0
google,Yousra El Mrabt,het is geweldig en leerzaam ik kan nu al goed Koreaans en het uiltje is heel schattig ik ben nu al klaar om daar te gaan woonen en ik leer elke dag maar 3 minuten per les,nl,0.0,neutral,positive,2,"['learning_effectiveness', 'lessons_content']",0
google,Esther Huijbers,"het nieuwe systeem van 'energie' maakt dat je ongeacht je antwoord goed of fout is energie verliest en zo dus na 2 levels al uitgeoefend bent per dag. Het is geen verbetering,maar een verkapte manier om meer super duolingo te laten kopen.",nl,0.3333333333333333,positive,positive,1,"['battery_issues', 'learning_effectiveness', 'gamification']",4
google,Sasha Viktorova,The new energy system makes the free version of the app completely unusable. Even if you answer everything correctly you won't be able to do more than a couple lessons (and you won't know if you have enough energy to finish the lesson),en,0.2727272727272727,positive,neutral,0,"['lessons_content', 'user_experience']",3
google,Geer en Anoes Verburg,heel leuk en leerzaam,nl,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",1
google,VeenEde,Disappointing new feature (energy points instead of hearts): now you don't get the motivation of doing things right ... and sometimes energy points don't add up to the total (eg when achieved through the treasury). Q Why can't I drag the words when filling them in? For a short period of time this was possible ...,en,-0.03970315398886827,neutral,neutral,0,['user_experience'],3
google,Ap Joja,goede app,nl,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",2
google,Chayenna,Het is leuk en je kan der heel veel van leren,nl,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",1
google,Lieke Olfers,"Door die energie kun je ondanks dat je een les goed doet gewoon afgaan als je de les daarvoor fouten hebt gemaakt. Dit is belachelijk. Puur een manier om meer geld te verdienen, zodat mensen sneller diamenten gaan kopen. Mooi niet.",nl,0.0,neutral,positive,1,"['battery_issues', 'pricing', 'learning_effectiveness', 'lessons_content']",4
google,junior1460,"Op zich is zijn de taak lessen prima, maar ik vind dat voor een duur betaalde app er veel te veel storingen zijn. Hierdoor kun je niet je behaalde bonussen gebruiken.",nl,0.0,neutral,negative,-1,"['language_availability', 'pricing', 'lessons_content', 'user_experience']",0
google,Maxime Struyf,"Never liked this app, the moment I tried to like this app and start learning they updated it. They put energy bars in it and even when I nailed every single word and no mistakes, can't even succeed my quest because of low energy. Thanks.",en,-0.04285714285714286,neutral,neutral,0,['user_experience'],3
google,Sophie Teske,it's a fun and great way to learn different languages 😊,en,0.3666666666666667,positive,neutral,0,['general'],3
google,don meester zwanenburg,"Leuk dat jullie op energie zijn overgegaan ipv hartjes, maar die reclames werken voor geen meter. Zijn jullie op deze manier op abonnementen uit? Ook het extra oefenen om hartjes te verdienen is al afgeschaft, heel jammer. Het wordt steeds lastiger om gratis te spelen.",nl,0.0,neutral,negative,-2,"['battery_issues', 'pricing', 'user_experience']",4
google,Ananda,"het is leuk, maar ik vind een abonnement best duur. zeker omdat je geen garantie hebt of het geleerde echt blijft hangen.",nl,1.0,positive,positive,1,"['pricing', 'user_experience']",0
google,Thuan Nguyen (Apocralyph),"I normally do not post any reviews, except when it is either great or horrible and with the new update where the hearts mechanic is replaced for the energy mechanic it is really demotivating to use this app to learn a language. I fully understand that progressing through the courses is a positive thing but when you do not have premium and you want to redo a course it doesn't feel rewarding at all and you get out of energy quickly. Both should feel rewarding.",en,0.18021885521885522,positive,neutral,0,"['pricing', 'user_experience']",3
google,Patty Wijnants,"I loved it, but with the energy instead of hearts, it's way less fun. Now, even when you make no mistakes, you can only play 2 or 3 levels before you run out.",en,0.20833333333333331,positive,neutral,0,['lessons_content'],3
google,Gilles VR,Nieuwe batterij functie is garbage 0/10 voor free users maar wel altijd reclame in uw strot geduwd krijgen,nl,0.4,positive,neutral,0,['battery_issues'],4
google,Taede Smedes,No longer possible to do more than two lessons without charging energy by watching stupid ads. Duolingo has become extremely frustrating.,en,-0.175,negative,neutral,0,"['lessons_content', 'gamification']",3
google,Annet Werlemann,Zeer torgankelijke manier om een vreemde taal te leren!,nl,0.0,neutral,neutral,0,"['language_availability', 'learning_effectiveness']",4
google,Michelle,ik speel het met veel plezier. leer veel. maar de energie balk vind ik niets. zelfs als ik geen fouten maak ben ik af. jammer. zo kan ik mijn doelen niet halen. ik vind nu niet veel meer aan. het stimuleert niet,nl,0.0,neutral,negative,-3,"['battery_issues', 'user_experience']",0
google,Rien van den Haak,Mega veel reclame die lang duurt. En ook om Duolingo maar aan te schaffen. Continu irritante geluidjes en trillingen. Je bent 70% van de tijd kwijt aan reclame en overbodige meldingen.,nl,0.0,neutral,negative,-1,['gamification'],4
google,G. van der Wal,Sinds je levens zijn vervangen door energiepunten kun je eigenlijk maar drie lessen per dag doen.,nl,0.0,neutral,neutral,0,"['battery_issues', 'lessons_content', 'gamification']",4
google,Natascha van Gils,"sinds het energiesysteem ben ik minder blij. ik kan maar 3 lesjes per dag doen, maar dat is met het energiesysteem vaak niet haalbaar. halverwege de 3e les wordt ik eruit gegooid. jammer!!",nl,0.0,neutral,negative,-1,"['battery_issues', 'lessons_content']",0
google,Albert Scholten,"After the recent update to ""battery lives"" it has taken all the fun and has made the learning unplayable. Even if you don't make any mistake, you still need to view very annoying commercials, often 10 times the same one! This to force you to purchase Duolingo Super. Also if you earned 2× or 3× points time for 10 minutes, you are spending at least half that time watching commercials. This is no fun anymore and I will delete the app.",en,-0.15370370370370373,negative,positive,1,"['user_experience', 'gamification']",3
